Region,Scenario,Quantity,FuelType,Unit,2017,2018,2025,2030,2035,2040
Africa,CPS,Electricity generation,Wind,TWh/y,,,37.58,47.55,62.16,84.88
Africa,CPS,Electricity generation,Geothermal,TWh/y,,,9.21,16.98,29.44,45.21
Africa,CPS,Electricity generation,Solar PV,TWh/y,,,31.95,48.76,72.41,108.06
Africa,CPS,Electricity generation,CSP,TWh/y,,,5.01,8.23,13.4,19.64
Africa,CPS,Electricity generation,Marine,TWh/y,,,0,0,0,0
Africa,CPS,Capacity,Total capacity,GW,,,326,390,467,557
Africa,CPS,Capacity,Coal,GW,,,57,63,69,78
Africa,CPS,Capacity,Oil,GW,,,43,43,47,48
Africa,CPS,Capacity,Natural gas,GW,,,135,161,187,216
Africa,CPS,Capacity,Nuclear,GW,,,2,4,5,6
Africa,CPS,Capacity,Renewables,GW,,,87,112,148,192
Africa,CPS,Capacity,Hydro,GW,,,48,57,69,82
Africa,CPS,Capacity,Bioenergy,GW,,,2,3,5,7
Africa,CPS,Capacity,Wind,GW,,,14,17,22,28
Africa,CPS,Capacity,Geothermal,GW,,,1,3,5,7
Africa,CPS,Capacity,Solar PV,GW,,,19,29,42,62
Africa,CPS,Capacity,CSP,GW,,,2,3,4,6
Africa,CPS,Capacity,Marine,GW,,,0,0,0,0
Africa,CPS,CO2 Emissions,Total CO2,MtCO2/y,,,1386.27,1590.17,1832.76,2117.31
Africa,CPS,CO2 Emissions,Coal,MtCO2/y,,,394.55,417.01,457.28,511.65
Africa,CPS,CO2 Emissions,Oil,MtCO2/y,,,681.18,773.59,882.8,1001.1
Africa,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,310.53,399.56,492.67,604.56
Africa,CPS,CO2 Emissions,Power sector,MtCO2/y,,,520.09,592.57,680.51,786.25
Africa,CPS,CO2 Emissions,Coal,MtCO2/y,,,283.87,317.89,349.65,385.1
Africa,CPS,CO2 Emissions,Oil,MtCO2/y,,,77.58,76.35,82.37,83.43
Africa,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,158.63,198.33,248.49,317.73
Africa,CPS,CO2 Emissions,Final consumption,MtCO2/y,,,777.41,904.46,1049.47,1210.47
Africa,CPS,CO2 Emissions,Coal,MtCO2/y,,,87.32,93.3,103.07,117.69
Africa,CPS,CO2 Emissions,Oil,MtCO2/y,,,588.58,681.06,782.78,898.03
Africa,CPS,CO2 Emissions,Transport,MtCO2/y,,,436.71,503.09,570.31,642.15
Africa,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,101.51,130.1,163.63,194.75
Africa,CPS,CO2 Emissions,Industry,MtCO2/y,,,177.13,199.24,227.13,262.23
Africa,CPS,CO2 Emissions,Transport,MtCO2/y,,,440.94,507.92,576.23,649.13
Africa,CPS,CO2 Emissions,Buildings,MtCO2/y,,,137.18,171.29,215.54,262.96
Africa,CPS,Indicators,Population (million),million,,,1522.348,1703.358,1895.033,2095.493
Africa,CPS,Indicators,Share of World population,Percent,,,0.187,0.2,0.214,0.228
Africa,CPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,8939.42,11181.41,13917.93,17090.63
Africa,CPS,Indicators,Share of World GDP,Percent,,,0.052,0.054,0.058,0.061
Africa,CPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,5872.126,6564.332,7344.428,8155.9
Africa,CPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,3008.609,3722.872,4609.748,5642.76
Africa,CPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.112,0.101,0.09,0.082
Africa,CPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.081,0.072,0.064,0.058
Africa,CPS,Indicators,TPED per capita (toe),toe,,,0.657,0.661,0.659,0.666
South Africa,CPS,Electricity generation,Total generation,TWh/y,,,273.32,300.39,335.05,380.84
South Africa,CPS,Electricity generation,Coal,TWh/y,,,231.83,235.6,239.32,237.73
South Africa,CPS,Electricity generation,Oil,TWh/y,,,0.33,0.31,0.3,0.28
South Africa,CPS,Electricity generation,Natural gas,TWh/y,,,3.96,12.49,19.93,23.95
South Africa,CPS,Electricity generation,Nuclear,TWh/y,,,14.11,14.11,15.36,24.57
South Africa,CPS,Electricity generation,Renewables,TWh/y,,,23.09,37.88,60.14,94.32
South Africa,CPS,Electricity generation,Hydro,TWh/y,,,1.61,2.27,3.19,4.32
South Africa,CPS,Electricity generation,Bioenergy,TWh/y,,,1.94,6.09,9.82,12.85
South Africa,CPS,Electricity generation,Wind,TWh/y,,,11.76,16.35,25.09,40.86
South Africa,CPS,Electricity generation,Geothermal,TWh/y,,,0,0.04,0.07,0.11
South Africa,CPS,Electricity generation,Solar PV,TWh/y,,,6.18,11.55,18.71,30.6
South Africa,CPS,Electricity generation,CSP,TWh/y,,,1.59,1.59,3.26,5.57
South Africa,CPS,Electricity generation,Marine,TWh/y,,,0,0,0,0
South Africa,CPS,Capacity,Total capacity,GW,,,66,76,89,108
South Africa,CPS,Capacity,Coal,GW,,,43,42,42,42
South Africa,CPS,Capacity,Oil,GW,,,4,4,3,3
South Africa,CPS,Capacity,Natural gas,GW,,,3,7,10,14
South Africa,CPS,Capacity,Nuclear,GW,,,2,2,2,3
South Africa,CPS,Capacity,Renewables,GW,,,12,18,25,36
South Africa,CPS,Capacity,Hydro,GW,,,4,4,4,4
South Africa,CPS,Capacity,Bioenergy,GW,,,1,2,2,3
South Africa,CPS,Capacity,Wind,GW,,,4,5,7,11
South Africa,CPS,Capacity,Geothermal,GW,,,0,0,0,0
South Africa,CPS,Capacity,Solar PV,GW,,,4,7,10,16
South Africa,CPS,Capacity,CSP,GW,,,1,1,1,2
South Africa,CPS,Capacity,Marine,GW,,,0,0,0,0
South Africa,CPS,CO2 Emissions,Total CO2,MtCO2/y,,,391.51,378.89,382.89,384.23
South Africa,CPS,CO2 Emissions,Coal,MtCO2/y,,,308.76,286.81,280.11,270.55
South Africa,CPS,CO2 Emissions,Oil,MtCO2/y,,,77.65,83.9,91.88,101
South Africa,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,5.11,8.17,10.89,12.68
South Africa,CPS,CO2 Emissions,Power sector,MtCO2/y,,,221.86,222.75,223.71,216.14
South Africa,CPS,CO2 Emissions,Coal,MtCO2/y,,,220.17,218.13,216.54,207.63
South Africa,CPS,CO2 Emissions,Oil,MtCO2/y,,,0.25,0.23,0.23,0.21
South Africa,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,1.44,4.39,6.94,8.31
South Africa,CPS,CO2 Emissions,Final consumption,MtCO2/y,,,145.36,150.31,157.1,166.01
South Africa,CPS,CO2 Emissions,Coal,MtCO2/y,,,66.37,64.98,63.57,62.92
South Africa,CPS,CO2 Emissions,Oil,MtCO2/y,,,75.32,81.54,89.58,98.72
South Africa,CPS,CO2 Emissions,Transport,MtCO2/y,,,61.88,68.67,76.88,85.97
South Africa,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,3.67,3.79,3.95,4.37
South Africa,CPS,CO2 Emissions,Industry,MtCO2/y,,,49.18,50.28,51.52,53.41
South Africa,CPS,CO2 Emissions,Transport,MtCO2/y,,,61.88,68.67,76.87,85.95
South Africa,CPS,CO2 Emissions,Buildings,MtCO2/y,,,29.16,26.62,24.44,22.9
South Africa,CPS,Indicators,Population (million),million,,,62.48,65.617,68.466,71.009
South Africa,CPS,Indicators,Share of World population,Percent,,,0.008,0.008,0.008,0.008
South Africa,CPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,889.42,1009.97,1164.59,1348.39
South Africa,CPS,Indicators,Share of World GDP,Percent,,,0.005,0.005,0.005,0.005
South Africa,CPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,14235.23,15391.802,17009.856,18989.055
South Africa,CPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,414.767,470.984,543.088,628.8
South Africa,CPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.156,0.143,0.13,0.119
South Africa,CPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.083,0.078,0.072,0.068
South Africa,CPS,Indicators,TPED per capita (toe),toe,,,2.219,2.199,2.215,2.259
Middle East,CPS,Electricity generation,Total generation,TWh/y,,,1363.88,1656.44,1991.24,2327.96
Middle East,CPS,Electricity generation,Coal,TWh/y,,,11.26,17.25,24.52,31.55
Middle East,CPS,Electricity generation,Oil,TWh/y,,,346.78,307.9,299.95,309.53
Middle East,CPS,Electricity generation,Natural gas,TWh/y,,,889.42,1152.39,1366.39,1567.89
Middle East,CPS,Electricity generation,Nuclear,TWh/y,,,46.33,50.6,79.51,88.38
Middle East,CPS,Electricity generation,Renewables,TWh/y,,,70.09,128.3,220.87,330.62
Middle East,CPS,Electricity generation,Hydro,TWh/y,,,26.66,29,31.89,35.59
Middle East,CPS,Electricity generation,Bioenergy,TWh/y,,,2.32,5.11,10.23,16.88
Middle East,CPS,Electricity generation,Wind,TWh/y,,,8.61,23.4,43.2,64.62
Middle East,CPS,Electricity generation,Geothermal,TWh/y,,,0,0,0,0
Middle East,CPS,Electricity generation,Solar PV,TWh/y,,,29.19,62.3,122.33,195.43
Middle East,CPS,Electricity generation,CSP,TWh/y,,,3.31,8.49,13.22,18.1
Middle East,CPS,Electricity generation,Marine,TWh/y,,,0,0,0,0
Middle East,CPS,Capacity,Total capacity,GW,,,411,477,556,631
Middle East,CPS,Capacity,Coal,GW,,,3,4,6,7
Middle East,CPS,Capacity,Oil,GW,,,95,87,85,88
Middle East,CPS,Capacity,Natural gas,GW,,,266,311,347,370
Middle East,CPS,Capacity,Nuclear,GW,,,7,8,13,13
Middle East,CPS,Capacity,Renewables,GW,,,40,64,103,148
Middle East,CPS,Capacity,Hydro,GW,,,19,20,21,23
Middle East,CPS,Capacity,Bioenergy,GW,,,0,1,2,3
Middle East,CPS,Capacity,Wind,GW,,,3,8,15,22
Middle East,CPS,Capacity,Geothermal,GW,,,0,0,0,0
Middle East,CPS,Capacity,Solar PV,GW,,,16,32,61,94
Middle East,CPS,Capacity,CSP,GW,,,1,3,5,6
Middle East,CPS,Capacity,Marine,GW,,,0,0,0,0
Middle East,CPS,CO2 Emissions,Total CO2,MtCO2/y,,,1984.78,2191.44,2458.92,2699.29
Middle East,CPS,CO2 Emissions,Coal,MtCO2/y,,,22.95,27.5,33.59,39.36
Middle East,CPS,CO2 Emissions,Oil,MtCO2/y,,,922.64,944.48,1027.48,1119.23
Middle East,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,1039.19,1219.46,1397.85,1540.71
Middle East,CPS,CO2 Emissions,Power sector,MtCO2/y,,,741.64,787.89,859.13,938.96
Middle East,CPS,CO2 Emissions,Coal,MtCO2/y,,,9.94,14.5,20.28,25.74
Middle East,CPS,CO2 Emissions,Oil,MtCO2/y,,,303.72,256.56,244.05,249.58
Middle East,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,427.99,516.83,594.81,663.64
Middle East,CPS,CO2 Emissions,Final consumption,MtCO2/y,,,1061.5,1208.68,1390.32,1535.78
Middle East,CPS,CO2 Emissions,Coal,MtCO2/y,,,11.81,11.77,12.11,12.47
Middle East,CPS,CO2 Emissions,Oil,MtCO2/y,,,568.87,632.94,725.3,808.17
Middle East,CPS,CO2 Emissions,Transport,MtCO2/y,,,424.13,482.35,567.35,642.41
Middle East,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,480.82,563.97,652.91,715.14
Middle East,CPS,CO2 Emissions,Industry,MtCO2/y,,,347.03,380.59,421.54,462.4
Middle East,CPS,CO2 Emissions,Transport,MtCO2/y,,,444.84,501.62,588.39,666.6
Middle East,CPS,CO2 Emissions,Buildings,MtCO2/y,,,255.39,311.06,364,389.59
Middle East,CPS,Indicators,Population (million),million,,,271.934,291.598,308.452,324.121
Middle East,CPS,Indicators,Share of World population,Percent,,,0.033,0.034,0.035,0.035
Middle East,CPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,7337.97,8723.38,10435,12379.4
Middle East,CPS,Indicators,Share of World GDP,Percent,,,0.042,0.042,0.043,0.044
Middle East,CPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,26984.379,29915.774,33830.223,38193.761
Middle East,CPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,3017.11,3603.6,4331.66,5162.69
Middle East,CPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.118,0.113,0.11,0.103
Middle East,CPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.081,0.079,0.077,0.073
Middle East,CPS,Indicators,TPED per capita (toe),toe,,,3.194,3.393,3.705,3.946
Eurasia,CPS,Electricity generation,Total generation,TWh/y,,,1510.14,1610.29,1718.78,1862.19
Eurasia,CPS,Electricity generation,Coal,TWh/y,,,297.66,292.71,291.03,300.38
Eurasia,CPS,Electricity generation,Oil,TWh/y,,,3.32,1.71,0.94,0.65
Eurasia,CPS,Electricity generation,Natural gas,TWh/y,,,729.05,794.64,821.88,894.31
Eurasia,CPS,Electricity generation,Nuclear,TWh/y,,,198.01,213.22,265.03,288.46
Eurasia,CPS,Electricity generation,Renewables,TWh/y,,,282.1,307.99,339.9,378.4
Eurasia,CPS,Electricity generation,Hydro,TWh/y,,,268.87,285.76,305.03,324.8
Eurasia,CPS,Electricity generation,Bioenergy,TWh/y,,,3.6,6.77,12.41,20.47
Eurasia,CPS,Electricity generation,Wind,TWh/y,,,5.85,7.28,9.85,15.9
Eurasia,CPS,Electricity generation,Geothermal,TWh/y,,,0.94,4.66,8.44,12.25
Eurasia,CPS,Electricity generation,Solar PV,TWh/y,,,2.84,3.52,4.17,4.98
Eurasia,CPS,Electricity generation,CSP,TWh/y,,,0,0,0,0
Eurasia,CPS,Electricity generation,Marine,TWh/y,,,0,0,0,0
Eurasia,CPS,Capacity,Total capacity,GW,,,358,367,386,419
Eurasia,CPS,Capacity,Coal,GW,,,66,62,61,60
Eurasia,CPS,Capacity,Oil,GW,,,6,3,1,1
Eurasia,CPS,Capacity,Natural gas,GW,,,174,180,186,207
Eurasia,CPS,Capacity,Nuclear,GW,,,29,32,38,40
Eurasia,CPS,Capacity,Renewables,GW,,,83,90,98,109
Eurasia,CPS,Capacity,Hydro,GW,,,76,81,86,91
Eurasia,CPS,Capacity,Bioenergy,GW,,,2,2,3,5
Eurasia,CPS,Capacity,Wind,GW,,,3,3,4,7
Eurasia,CPS,Capacity,Geothermal,GW,,,0,1,1,2
Eurasia,CPS,Capacity,Solar PV,GW,,,3,3,4,4
Eurasia,CPS,Capacity,CSP,GW,,,0,0,0,0
Eurasia,CPS,Capacity,Marine,GW,,,0,0,0,0
Eurasia,CPS,CO2 Emissions,Total CO2,MtCO2/y,,,2134.59,2176.36,2214.66,2302.27
Eurasia,CPS,CO2 Emissions,Coal,MtCO2/y,,,590.12,578.9,571.51,577.01
Eurasia,CPS,CO2 Emissions,Oil,MtCO2/y,,,448.18,457.42,460.28,467.14
Eurasia,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,1096.29,1140.04,1182.86,1258.12
Eurasia,CPS,CO2 Emissions,Power sector,MtCO2/y,,,956.4,950.87,948.46,981.56
Eurasia,CPS,CO2 Emissions,Coal,MtCO2/y,,,383.13,370.02,359.46,360.12
Eurasia,CPS,CO2 Emissions,Oil,MtCO2/y,,,16.8,15.55,14.82,14.56
Eurasia,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,556.47,565.3,574.18,606.88
Eurasia,CPS,CO2 Emissions,Final consumption,MtCO2/y,,,1029.55,1063.6,1092.14,1123.85
Eurasia,CPS,CO2 Emissions,Coal,MtCO2/y,,,202.25,204.06,207.11,211.84
Eurasia,CPS,CO2 Emissions,Oil,MtCO2/y,,,395.48,406.93,411.49,417.08
Eurasia,CPS,CO2 Emissions,Transport,MtCO2/y,,,247.41,260.81,269.46,280.07
Eurasia,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,431.81,452.61,473.53,494.94
Eurasia,CPS,CO2 Emissions,Industry,MtCO2/y,,,366.19,376.09,386.75,398.91
Eurasia,CPS,CO2 Emissions,Transport,MtCO2/y,,,341.91,362.32,378.67,396.87
Eurasia,CPS,CO2 Emissions,Buildings,MtCO2/y,,,303.26,308.53,311.75,314.84
Eurasia,CPS,Indicators,Population (million),million,,,241.128,243.975,246.205,248.539
Eurasia,CPS,Indicators,Share of World population,Percent,,,0.03,0.029,0.028,0.027
Eurasia,CPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,6320.05,7138.27,8027.48,8929.48
Eurasia,CPS,Indicators,Share of World GDP,Percent,,,0.036,0.035,0.033,0.032
Eurasia,CPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,26210.353,29258.203,32604.862,35927.882
Eurasia,CPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,2294.354,2578.872,2888.839,3201.599
Eurasia,CPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.155,0.142,0.131,0.124
Eurasia,CPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.105,0.097,0.089,0.083
Eurasia,CPS,Indicators,TPED per capita (toe),toe,,,4.061,4.141,4.266,4.437
Russia,CPS,Electricity generation,Total generation,TWh/y,,,1200.48,1269.88,1345.49,1443.29
Russia,CPS,Electricity generation,Coal,TWh/y,,,209.42,197.87,196.07,199.37
Russia,CPS,Electricity generation,Oil,TWh/y,,,2,1.47,0.9,0.65
Russia,CPS,Electricity generation,Natural gas,TWh/y,,,589.75,634.68,639.79,682.67
Russia,CPS,Electricity generation,Nuclear,TWh/y,,,195.5,211.23,259.08,280.55
Russia,CPS,Electricity generation,Renewables,TWh/y,,,203.81,224.64,249.64,280.07
Russia,CPS,Electricity generation,Hydro,TWh/y,,,194.18,207.42,221.52,235.36
Russia,CPS,Electricity generation,Bioenergy,TWh/y,,,3.53,6.41,11.73,19.49
Russia,CPS,Electricity generation,Wind,TWh/y,,,3.33,3.97,5.53,10.19
Russia,CPS,Electricity generation,Geothermal,TWh/y,,,0.93,4.43,7.94,11.45
Russia,CPS,Electricity generation,Solar PV,TWh/y,,,1.85,2.4,2.93,3.58
Russia,CPS,Electricity generation,CSP,TWh/y,,,0,0,0,0
Russia,CPS,Electricity generation,Marine,TWh/y,,,0,0,0,0
Russia,CPS,Capacity,Total capacity,GW,,,277,281,291,313
Russia,CPS,Capacity,Coal,GW,,,47,42,40,40
Russia,CPS,Capacity,Oil,GW,,,2,2,1,1
Russia,CPS,Capacity,Natural gas,GW,,,139,140,140,153
Russia,CPS,Capacity,Nuclear,GW,,,28,31,37,39
Russia,CPS,Capacity,Renewables,GW,,,60,65,71,79
Russia,CPS,Capacity,Hydro,GW,,,55,58,62,65
Russia,CPS,Capacity,Bioenergy,GW,,,2,2,3,5
Russia,CPS,Capacity,Wind,GW,,,2,2,2,4
Russia,CPS,Capacity,Geothermal,GW,,,0,1,1,2
Russia,CPS,Capacity,Solar PV,GW,,,2,2,3,3
Russia,CPS,Capacity,CSP,GW,,,0,0,0,0
Russia,CPS,Capacity,Marine,GW,,,0,0,0,0
Russia,CPS,CO2 Emissions,Total CO2,MtCO2/y,,,1620.83,1624.74,1624.03,1654.5
Russia,CPS,CO2 Emissions,Coal,MtCO2/y,,,415.68,395.08,385.84,379.15
Russia,CPS,CO2 Emissions,Oil,MtCO2/y,,,344.08,345.64,339.36,337.86
Russia,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,861.06,884.02,898.83,937.49
Russia,CPS,CO2 Emissions,Power sector,MtCO2/y,,,772.19,762.31,755,770.33
Russia,CPS,CO2 Emissions,Coal,MtCO2/y,,,281.85,264.25,257.04,251.94
Russia,CPS,CO2 Emissions,Oil,MtCO2/y,,,15.55,15.2,14.64,14.42
Russia,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,474.8,482.87,483.32,503.97
Russia,CPS,CO2 Emissions,Final consumption,MtCO2/y,,,765.53,774.59,777.54,783.97
Russia,CPS,CO2 Emissions,Coal,MtCO2/y,,,130.6,127.63,125.56,123.93
Russia,CPS,CO2 Emissions,Oil,MtCO2/y,,,298.29,301.56,297.43,295.37
Russia,CPS,CO2 Emissions,Transport,MtCO2/y,,,196.8,203.28,204.06,207.3
Russia,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,336.63,345.4,354.56,364.67
Russia,CPS,CO2 Emissions,Industry,MtCO2/y,,,271.69,271.26,271.14,271.76
Russia,CPS,CO2 Emissions,Transport,MtCO2/y,,,282.61,294.66,301.53,311.09
Russia,CPS,CO2 Emissions,Buildings,MtCO2/y,,,198.04,196.92,194.66,192.46
Russia,CPS,Indicators,Population (million),million,,,144.1,142.328,140.129,138.042
Russia,CPS,Indicators,Share of World population,Percent,,,0.018,0.017,0.016,0.015
Russia,CPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,4731.87,5221.4,5762.52,6295.65
Russia,CPS,Indicators,Share of World GDP,Percent,,,0.027,0.025,0.024,0.022
Russia,CPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,32837.405,36685.684,41122.965,45606.772
Russia,CPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,1831.32,2020.77,2230.19,2436.52
Russia,CPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.164,0.152,0.142,0.134
Russia,CPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.113,0.105,0.097,0.091
Russia,CPS,Indicators,TPED per capita (toe),toe,,,5.402,5.58,5.819,6.111
Asia Pacific,CPS,Electricity generation,Total generation,TWh/y,,,15676.71,18079.05,20477.93,22887.41
Asia Pacific,CPS,Electricity generation,Coal,TWh/y,,,8312.17,8997.53,9721.85,10525.44
Asia Pacific,CPS,Electricity generation,Oil,TWh/y,,,145.59,120.21,94.47,73.96
Asia Pacific,CPS,Electricity generation,Natural gas,TWh/y,,,2021.35,2351.37,2719.19,3111.23
Asia Pacific,CPS,Electricity generation,Nuclear,TWh/y,,,863.54,1161.51,1424.23,1600.92
Asia Pacific,CPS,Electricity generation,Renewables,TWh/y,,,4312.03,5426.4,6496.16,7553.81
Asia Pacific,CPS,Electricity generation,Hydro,TWh/y,,,1898.9,2117.22,2285.99,2422.76
Asia Pacific,CPS,Electricity generation,Bioenergy,TWh/y,,,417.42,489.01,545.73,607.62
Asia Pacific,CPS,Electricity generation,Wind,TWh/y,,,925.34,1296.96,1692.78,2046.82
Asia Pacific,CPS,Electricity generation,Geothermal,TWh/y,,,49.04,61.67,77.34,93.61
Asia Pacific,CPS,Electricity generation,Solar PV,TWh/y,,,1014.02,1446.12,1869.71,2349.04
Asia Pacific,CPS,Electricity generation,CSP,TWh/y,,,6.32,12.49,18.88,25.15
Asia Pacific,CPS,Electricity generation,Marine,TWh/y,,,1,2.91,5.74,8.81
Asia Pacific,CPS,Capacity,Total capacity,GW,,,4420,5231,6029,6812
Asia Pacific,CPS,Capacity,Coal,GW,,,1656,1802,1968,2145
Asia Pacific,CPS,Capacity,Oil,GW,,,98,83,70,56
Asia Pacific,CPS,Capacity,Natural gas,GW,,,543,633,720,812
Asia Pacific,CPS,Capacity,Nuclear,GW,,,143,166,196,218
Asia Pacific,CPS,Capacity,Renewables,GW,,,1940,2475,2962,3419
Asia Pacific,CPS,Capacity,Hydro,GW,,,638,709,762,806
Asia Pacific,CPS,Capacity,Bioenergy,GW,,,83,94,103,112
Asia Pacific,CPS,Capacity,Wind,GW,,,435,586,730,844
Asia Pacific,CPS,Capacity,Geothermal,GW,,,7,9,11,14
Asia Pacific,CPS,Capacity,Solar PV,GW,,,774,1072,1347,1633
Asia Pacific,CPS,Capacity,CSP,GW,,,2,4,6,7
Asia Pacific,CPS,Capacity,Marine,GW,,,0,1,2,3
Asia Pacific,CPS,CO2 Emissions,Total CO2,MtCO2/y,,,17824.48,19113.17,20299.38,21491.71
Asia Pacific,CPS,CO2 Emissions,Coal,MtCO2/y,,,11804.79,12360.2,12930.47,13559.46
Asia Pacific,CPS,CO2 Emissions,Oil,MtCO2/y,,,3996.79,4380.23,4646.78,4868.95
Asia Pacific,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,2022.9,2372.73,2722.13,3063.3
Asia Pacific,CPS,CO2 Emissions,Power sector,MtCO2/y,,,8829.55,9459.56,10121.03,10830.47
Asia Pacific,CPS,CO2 Emissions,Coal,MtCO2/y,,,7881.88,8408.25,8953.04,9546.99
Asia Pacific,CPS,CO2 Emissions,Oil,MtCO2/y,,,126.07,108.81,89.26,73.97
Asia Pacific,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,821.6,942.5,1078.74,1209.51
Asia Pacific,CPS,CO2 Emissions,Final consumption,MtCO2/y,,,8408.55,9048.04,9559.96,10025.29
Asia Pacific,CPS,CO2 Emissions,Coal,MtCO2/y,,,3719.28,3755.63,3788.94,3830.83
Asia Pacific,CPS,CO2 Emissions,Oil,MtCO2/y,,,3669.82,4063.82,4335.1,4567.46
Asia Pacific,CPS,CO2 Emissions,Transport,MtCO2/y,,,2592.36,2970.16,3246.4,3495.05
Asia Pacific,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,1019.45,1228.59,1435.91,1627
Asia Pacific,CPS,CO2 Emissions,Industry,MtCO2/y,,,4341.65,4570.65,4782.92,4984.39
Asia Pacific,CPS,CO2 Emissions,Transport,MtCO2/y,,,2686.76,3078.39,3377.82,3655.66
Asia Pacific,CPS,CO2 Emissions,Buildings,MtCO2/y,,,1122.45,1133.54,1130.54,1116.05
Asia Pacific,CPS,Indicators,Population (million),million,,,4356.963,4482.405,4581.338,4652.259
Asia Pacific,CPS,Indicators,Share of World population,Percent,,,0.534,0.526,0.517,0.507
Asia Pacific,CPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,83145.01,104118.56,126578.05,149960.73
Asia Pacific,CPS,Indicators,Share of World GDP,Percent,,,0.48,0.506,0.524,0.537
Asia Pacific,CPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,19083.249,23228.282,27629.058,32233.962
